Comunidad Autónoma;Confirmados;Muertes;Día;Población;% de letalidad;% Población contagiada total;% Población fallecida total
Aragon;70624;2148.0;2020-11-22;1329391;3.041458994109651;5.3125077573114305;0.16157774499752142
Andalucia;212439;3527.0;2020-11-22;8464411;1.6602412927946375;2.5097906989629877;0.04166858154690267
Castilla-La Mancha;80928;3659.0;2020-11-22;2045221;4.52130288651641;3.9569317936790207;0.1789048714050951
Baleares;22764;398.0;2020-11-22;1171543;1.7483746266034088;1.943078487089249;0.033972291243257825
Navarra;38482;822.0;2020-11-22;2175952;2.136063614157268;1.7685132760281477;0.03777656860077796
Madrid;339405;11201.0;2020-11-22;6779888;3.300187092117087;5.006056147240191;0.16520921879535475
Melilla;3853;35.0;2020-11-22;87076;0.9083830781209448;4.4248702283063075;0.04019477238274611
La Rioja;15771;526.0;2020-11-22;319914;3.33523555893729;4.9297623736379155;0.16441918765668273
Murcia;51666;543.0;2020-11-22;1511251;1.0509813029845547;3.4187570430060923;0.03593049731646166
Total;1556730;42619.0;2020-11-22;48965550;2.737725874107906;3.179235196990537;0.08703874458675538
Pais Vasco;91404;2338.0;2020-11-22;2220504;2.5578749288871383;4.116362771695075;0.10529141131923203
Cataluña;301577;7911.0;2020-11-29;7780479;2.6232106559850386;3.8760724114800644;0.10167754453164131
Pais Vasco;95955;2467.0;2020-11-29;2220504;2.5709968214267103;4.321316241718097;0.11110090321836845
Andalucia;229104;3903.0;2020-11-29;8464411;1.7035931280117327;2.7066738607092686;0.046110709888732955
Aragon;72590;2279.0;2020-11-29;1329391;3.1395509023281445;5.460395022984208;0.1714318812147818
Asturias;22746;954.0;2020-11-29;1018784;4.1941440253231335;2.232661682947514;0.09364104658102208
Baleares;23925;404.0;2020-11-29;1171543;1.6886102403343783;2.0421785628013653;0.034484436337377286
Valencia;100748;2298.0;2020-11-29;5057353;2.2809385794258943;1.992109310937955;0.045438789817519164
Canarias;20730;339.0;2020-11-29;2175952;1.6353111432706222;0.9526864563188894;0.015579387780612807
Total;1628208;44668.0;2020-11-29;48965550;2.7433841376531745;3.325211296513569;0.09122331925200472
Cantabria;15027;304.0;2020-11-29;582905;2.0230252212683837;2.5779500947838843;0.052152580609190174
Castilla-Leon;119952;4487.0;2020-11-29;2394918;3.7406629318394025;5.008605722617643;0.18735505766794522
Navarra;39414;863.0;2020-11-29;2175952;2.189577307555691;1.8113451032008059;0.03966080134120606
Ceuta;2782;54.0;2020-11-29;84202;1.9410496046010064;3.3039595259019974;0.06413149331369801
Extremadura;28578;928.0;2020-11-29;1063987;3.247253131779691;2.6859350725149835;0.08721911075981191
Galicia;49183;1184.0;2020-11-29;2701819;2.407335868084501;1.820366205138094;0.043822328586778016
La Rioja;16398;543.0;2020-11-29;319914;3.3113794365166482;5.125752545996737;0.1697331157748645
Madrid;346850;11352.0;2020-11-29;6779888;3.2728845322185385;5.115866220798928;0.1674363942295212
Castilla-La Mancha;84935;3761.0;2020-11-29;2045221;4.428092070406782;4.1528519411838625;0.1838921075032967
Melilla;4023;40.0;2020-11-29;87076;0.9942828734775043;4.620101979879645;0.04593688272313841
Murcia;53691;597.0;2020-11-29;1511251;1.1119181985807678;3.5527519915619576;0.03950369594461807
Total;1684647;46252.0;2020-12-06;48965550;2.7455009862600295;3.440473965880093;0.09445824666525751
Navarra;40032;893.0;2020-12-06;2175952;2.2307154276578736;1.8397464649955513;0.04103950822444613
Murcia;55116;623.0;2020-12-06;1511251;1.1303432759997096;3.647044733138307;0.04122412491373041
Melilla;4152;43.0;2020-12-06;87076;1.035645472061657;4.768248426661767;0.04938214892737379
Madrid;354326;11426.0;2020-12-06;6779888;3.2247139639766766;5.226133529049448;0.16852785768732462
La Rioja;16881;561.0;2020-12-06;319914;3.323262839879154;5.276730621354489;0.17535962789999812
Galicia;51557;1246.0;2020-12-06;2701819;2.4167426343658476;1.9082329349227316;0.046117078901288355
Extremadura;29461;971.0;2020-12-06;1063987;3.2958826923729676;2.7689248082918305;0.09126051352131181
Andalucia;238783;4296.0;2020-12-06;8464411;1.7991230531486748;2.8210232229980328;0.05075367913963535
Cataluña;310141;8126.0;2020-12-06;7780479;2.6200986003140505;3.9861427554781654;0.10444087054280334
Ceuta;2854;55.0;2020-12-06;84202;1.9271198318149965;3.389468183653595;0.06531911356024797
Aragon;74534;2360.0;2020-12-06;1329391;3.1663401937370863;5.606627395551798;0.17752489673843136
Asturias;24175;1073.0;2020-12-06;1018784;4.43846949327818;2.37292694035242;0.10532163834532147
Baleares;25288;425.0;2020-12-06;1171543;1.6806390382790257;2.1585208566821703;0.036276944166795416
Pais Vasco;99716;2568.0;2020-12-06;2220504;2.575313891451723;4.490692203211523;0.1156494201316458
Canarias;21753;346.0;2020-12-06;2175952;1.590585206638165;0.9997003610373758;0.015901086053368825
Cantabria;15903;324.0;2020-12-06;582905;2.037351443123939;2.7282318731182613;0.05558367143874216
Castilla-La Mancha;87956;3825.0;2020-12-06;2045221;4.348765291736777;4.300562139739422;0.18702135368256045
Castilla-Leon;123433;4647.0;2020-12-06;2394918;3.764795476088242;5.1539551667322225;0.19403587095675093
Valencia;108586;2444.0;2020-12-06;5057353;2.250750557162065;2.14709157142086;0.04832567550653474
Navarra;40611;914.0;2020-12-13;2175952;2.2506217527270937;1.8663555078420848;0.04200460304271418
Pais Vasco;102762;2666.0;2020-12-13;2220504;2.5943442128413228;4.627868267744621;0.12006283258215251
Andalucia;244828;4524.0;2020-12-13;8464411;1.8478278628261473;2.892439887429852;0.05344731015542605
Aragon;75638;2450.0;2020-12-13;1329391;3.2391126153520715;5.689672940466725;0.18429491398693085
Asturias;25159;1211.0;2020-12-13;1018784;4.813386859573115;2.4695126739328455;0.11886719854257624
Baleares;26888;427.0;2020-12-13;1171543;1.5880690270752753;2.295092881780694;0.03644765919816857
Valencia;115386;2548.0;2020-12-13;5057353;2.2082401677846533;2.281549261046243;0.050382087230217074
Canarias;22943;358.0;2020-12-13;2175952;1.5603887896090312;1.0543890674058987;0.016452568806664854
Cantabria;16532;340.0;2020-12-13;582905;2.056617469150738;2.8361396797076712;0.05832854410238375
Castilla-La Mancha;90337;3895.0;2020-12-13;2045221;4.311633107143252;4.416979876502344;0.1904439666911302
Cataluña;317636;8330.0;2020-12-13;7780479;2.622498709214321;4.082473585495186;0.10706281708362686
Total;1730575;47624.0;2020-12-13;48965550;2.7519177152102623;3.5342705228471853;0.09726021662168606
Ceuta;2907;56.0;2020-12-13;84202;1.9263845889232887;3.452412056720743;0.06650673380679793
Extremadura;30106;996.0;2020-12-13;1063987;3.3083106357536702;2.829545849714329;0.09361016628962572
Galicia;53732;1287.0;2020-12-13;2701819;2.395220725080027;1.988734256439828;0.04763457507701293
La Rioja;17184;573.0;2020-12-13;319914;3.3344972067039107;5.371443575460905;0.17911063598342056
Madrid;361368;11537.0;2020-12-13;6779888;3.1925903787828473;5.329999551615012;0.17016505287402978
Melilla;4242;42.0;2020-12-13;87076;0.9900990099009901;4.871606412788828;0.04823372685929533
Murcia;56087;658.0;2020-12-13;1511251;1.1731773851338099;3.7112961381001566;0.04354008698753549
Castilla-Leon;126229;4812.0;2020-12-13;2394918;3.8121192435969546;5.270702378954102;0.2009254596608318
Andalucia;252256;4723.0;2020-12-20;8464411;1.8723043257643028;2.9801955505232436;0.055798330208681975
Total;1797236;48926.0;2020-12-20;48965550;2.7222913407031686;3.670409093740395;0.09991922892727642
Pais Vasco;106126;2777.0;2020-12-20;2220504;2.6167009027005634;4.7793654053314025;0.12506169770466524
Murcia;57378;698.0;2020-12-20;1511251;1.2164941266687581;3.7967220534510813;0.04618690078616987
Melilla;4367;43.0;2020-12-20;87076;0.984657659720632;5.015159171298635;0.04938214892737379
Madrid;374114;11637.0;2020-12-20;6779888;3.1105491908883387;5.51799675746856;0.17164000349268307
Navarra;41272;929.0;2020-12-20;2175952;2.2509207210699747;1.8967330161694744;0.04269395648433421
Extremadura;31939;1029.0;2020-12-20;1063987;3.221766492376092;3.001822390687104;0.09671170794380006
Aragon;77112;2535.0;2020-12-20;1329391;3.2874260815437286;5.800550778514372;0.19068881916606928
Asturias;26046;1276.0;2020-12-20;1018784;4.899024802272902;2.556577252881867;0.12524735370794987
Baleares;29423;437.0;2020-12-20;1171543;1.4852326411310879;2.5114741840461683;0.037301234355034345
Valencia;126750;2683.0;2020-12-20;5057353;2.1167652859960553;2.5062517882378392;0.05305146783307394
Canarias;24531;378.0;2020-12-20;2175952;1.5409074232603643;1.1273686184254064;0.0173717067288249
Cantabria;17048;362.0;2020-12-20;582905;2.1234162365086813;2.9246618231101125;0.06210274401489094
La Rioja;17553;577.0;2020-12-20;319914;3.2871873753774286;5.486787074026145;0.18036097201122803
Galicia;56377;1314.0;2020-12-20;2701819;2.3307377121875943;2.0866312658249866;0.048633901826880335
Castilla-La Mancha;93870;4009.0;2020-12-20;2045221;4.270800042612123;4.589724044492013;0.19601793644794377
Castilla-Leon;128932;4951.0;2020-12-20;2394918;3.8400086867496044;5.383566368451864;0.20672941620548177
Cataluña;329175;8511.0;2020-12-20;7780479;2.585554796081112;4.2307806498802965;0.10938915200465164
Ceuta;2967;57.0;2020-12-20;84202;1.9211324570273003;3.5236692715137408;0.06769435405334791
Galicia;58470;1335.0;2020-12-27;2701819;2.28322216521293;2.164097594990634;0.049411155965666094
Extremadura;34071;1044.0;2020-12-27;1063987;3.0641894866602097;3.2022007787689137;0.0981214996047884
Ceuta;2991;59.0;2020-12-27;84202;1.972584419926446;3.55217215743094;0.07006959454644783
Cataluña;340993;8608.0;2020-12-27;7780479;2.52439199631664;4.382673611740357;0.11063586187945498
Castilla-Leon;130570;5021.0;2020-12-27;2394918;3.845446886727426;5.451961194496012;0.20965227201933428
Castilla-La Mancha;97015;4059.0;2020-12-27;2045221;4.183889089316085;4.743497157519896;0.19846266002549356
Canarias;25532;398.0;2020-12-27;2175952;1.5588281372395425;1.173371471429517;0.018290844650984947
Valencia;136908;2778.0;2020-12-27;5057353;2.0290998334648083;2.7071078487105806;0.054929920849899144
Baleares;32320;452.0;2020-12-27;1171543;1.3985148514851484;2.758754906990183;0.03858159709033301
Asturias;26565;1313.0;2020-12-27;1018784;4.942593638245812;2.6075203379715424;0.12887913434054715
Aragon;78124;2584.0;2020-12-27;1329391;3.3075623367979112;5.876675861353056;0.1943747174458079
Andalucia;257755;4950.0;2020-12-27;8464411;1.9204283137087543;3.0451616775225117;0.058480147053350785
Cantabria;17398;365.0;2020-12-27;582905;2.097942292217496;2.984705912627272;0.06261740763932373
La Rioja;17908;581.0;2020-12-27;319914;3.244360062541881;5.597754396494058;0.1816113080390355
Pais Vasco;108287;2881.0;2020-12-27;2220504;2.6605225003924757;4.876685653347168;0.1297453190807132
Melilla;4411;43.0;2020-12-27;87076;0.974835638177284;5.065689742294088;0.04938214892737379
Murcia;58232;716.0;2020-12-27;1511251;1.2295645006182168;3.8532315280519254;0.04737796699555534
Madrid;385625;11687.0;2020-12-27;6779888;3.0306645056726094;5.68777832318174;0.1723774788020097
Navarra;41776;950.0;2020-12-27;2175952;2.2740329375718114;1.9198952918079075;0.04365905130260226
Total;1854951;49824.0;2020-12-27;48965550;2.6860008701038462;3.7882776768564836;0.10175317136231493
